rating,review,split
positive,"this place has some ridiculous names for their sushi , but it s entertaining to talk about . the waitresses are good looking . the sushi s very good . this place has really good miso soup , and the sushi tastes fresh . they also have some very unique dishes . i m a big fan of this place . ",train
positive,"whether you clueless or well researched in the supps field , this is the place . guys here are always knowledgeable and will point you in the right direction . also helps that they match internet pricing . ",train
positive,"wow ! their burnt almond torte is a pittsburgh staple , and the few other things that i ve tried from them have been equally delicious ! i highly recommend checking out this bakery . ",train
positive,"the best deals on organic , non gmo , and other awesome goodies . also the best price in non gmo tofu ! ! i love shopping here for all my grocery needs . . . ",train
positive,"food is fantastic , service is quick , atmosphere is like chipoltle or baha grill , very clean , set up for speed not ambiance . prices are a bit high but everything is fresh and made to order . ",train
positive, . stars . n ni had the linguini with clam . the pasta was a bit soft as i prefer al dente but it was still tasty and the sauce was delicious . my friend thought his meal was good but not excellent . i would go back for sure . ,train
positive,"just went there again , another bacon cheeseburger , but this time i had an egg on top of it , over medium . this place really is the best , if someone wants a burger , or amazing fries , this is the place ! ! ! well done giant burgers . . . well done ! ! ! ",train
positive,"a friend brought a dozen cupcakes to my birthday party . omg ! seriously ndelish . moist , tender and so much better than the mass produced cupcakes you find nowadays . ",train
positive,the pizza bianca with ricotta is worth stars all by itself . i read some bad reviews by other yelpers about this restaurant and i guess you must have gotten the wrong thing on the wrong day . i love this place . ,train
positive,"i come here about once a week for lunch . the pizza is always amazing , and they have a great lunch deal . the reason for stars ? the staff is rude and impersonal . ",train
positive,my new favorite sushi restaurant . good food . good prices . good seating . good service . amazing happy hour . ,train
positive,great local bagel place . very friendly staff and owner . ,train
positive,"some say you get what you pay for with an implication of regret . but with asmt , you get what you pay for and you actually walk out happy . an hour massage for . ? tell me where else can you get such good deal ? ",train
positive,"we love this place , the food is fantastic . great spices and good quality food for the price ",train
positive,"this place is next to my favorite chineese place . i tried it for lunch and had the green curry . it was . and i am full . this place has what you want . it is very good food , good service and its a clean quiet atmosphere . i like it very much and i will continue to go there . ",train
positive,"i like kmart , specially for there make up . alot of times they have buy get off . nthey have a membership card also , so you get a few dollars loaded on your card sometimes . so that means i get free makeup ! ohhhh yea ! ",train
positive,one of my all time favorite restaurants . bruschetta is amazing ! ,train
positive,easy to work with . quick and simple . gives great advice when storing . good place to go to if asu student looking to store items over the summer . ,train
positive,"this place has so much to choose from , but my favorite would have to be the yakitori , especially the beef tongue . i don t think you could go wrong with much of anything on or off the menu here . ",train
positive,"been living in willow for almost years . an old girl friend told me how lucky i d be to live so close to blue fin . personally i prefer the tonkatsu , fish or chicken , with brown rice . i prefer to take it home or eat at the park next to the library . ",train
positive,arriba mexican grill is very delicious . ni love the bean and salsa dip ! n ni always enjoy the white sands enchilada ! n ni really agree with some of you . . . the food is very spicy . get ready to drink lots and lots of water ! ,train
positive,love our city and airport ! ,train
positive,good chinese at an affordable price . they have the best lunch combos and the food is usually ready for pickup in minutes . my food is always hot and have yet had any complaints with consistency . not the best chinese out there but for the price it s pretty solid ! ,train
positive,"service is great ! also on time and very friendly , tech was clean and treated use well . ",train
positive,absolutely love this place ! i have been eating breakfast here for quite a few years and am always taken care of ! i always sit with leah or cris and they are great waitress thanks for your great service,train
positive," . includes meal one time thru , soup , rice , drink , ice cream , to go carton . delicious , well worth the dollar to value ratio . ",train
positive,"all time favorite restaurant ! good prices , good food , fast service ! ! ",train
positive,nice place in the middle of a residential area making it a quaint local spot . nreally enjoyed the pacifico on tap . glass and the nachos gustivo pequeno . for small . na bit pricey but still a fun place . ,train
positive,the food is delicious and the staff is quick and friendly . it is priced for everybody . ,train
positive,my son loved the sushi the portions are huge ! ! ! ,train
positive,"a great place to go before or after sporting events downtown . fun atmosphere , staff has always been friendly . food is good too which doesn t always happen at a theme restaurant such as this ",train
positive,pretty chill relaxed bar . although i have seen first hand what happens when you piss off the bartender robin . wouldn t recommend it great wings for monday night football . good specials . ,train
positive,"j adore this store ! ! ! so beautiful and filled with many inspiration pieces . very much on the pricey side , but a check online shows me that their stock is not too overpriced . this is def a room in heaven . ",train
positive,"love the food , the quality and the experience , not to mention the staff are so attentive ! ",train
positive,thanks for the great kick off to a nice working morning with the boost i need with a cup of joe to get the morning running ! thanks for waking me up starbucks ! ! ! ,train
positive,"i absolutely love this place . i ve gone to many other places jenni pho grill , old pho saigon , pho sing sing , and little old saigon those place are not bad but pho so has the best egg rolls and the best pho . ",train
positive,"this place is so good ! ! ! their seasonal beers are bomb and my favorite dish is the grilled shrimp taco ! great service , great food and above all great beer ! ! ",train
positive,"i have always had good service here . i had placed a catering order that somehow they lost , and they were able to turn the order around in less than minutes the morning that i showed up to pick up the food . amazing ! ! ! ! ! ",train
positive,i have been coming here since they first opened . seems like every year the pupusas get smaller and the price gets higher . but i still enjoy their food . ,train
positive,best pizza and food around true mom and pop pizzeria . very good can not say enough how good it really is . ,train
positive,truly great performances in an intimate theatre setting by wonderful casts and a theatre staff with a very strong customer orientation . nwe have been season ticket holders for years and there is no better season ticket in arizona . ,train
positive,"i like this location . they have a lot of turnover , but for the most part everyone has been pretty good . wish the outside tables were cleaned more often . they are too dirty of the time to use . ",train
positive,you cannot get much better than this place . great customer service and attitude . they guarantee their work and products . i will always buy from these wonderful people . the best in phoenix,train
positive,"awesome sandwiches . i ve been here a few times now and every time , the sandwiches are fresh and filling . this is probably my favorite sandwich shop in town . the service is great and all of the staff are always friendly . ",train
positive,i have eaten here twice and both times the rice and chicken were fantastic . the cooking performance was entertaining both times i was here . i cannot give it a five because of the charge incurred for splitting a plate . ,train
positive,"want a burger ? go here ! price is a little on the high side for some of their dishes , but if your looking for a casual place to grab a beer and burger , this is the place . ",train
positive,service was good . i loved the chips and salsa . burrito was very good too . the meat was phenomenal . . . . super tender flank steak carne asada . the decor is very outdated but it added some charm . mariachi music was pretty cool too . food was a little pricey but overall a thumbs up . ,train
positive,fantastic place to eat . the food is good and the happy hour really makes it affordable . the staff is very friendly and remember you when you come back . i have been to a ton of sushi places this is one of my favorites . ,train
positive,"i love their portion and the speed of service nsometimes , they are a little slow but overall ngreat food , and fast service n ncan t ask for too much at a asian restaurant though you can t ask for them to smile when they are serving n nbut hey , anyone who wants to try a pho , you should come here",train
positive,"plenty of rocking chairs , sky walks , and outlets . southern hospitality bathroom attendants clean bathrooms . all terminals are connected . ",train
positive,"dr . strickland is professional , courteous and a master of his craft . add to that a finely tuned sense of humor and your won t find a better , more knowledgeable and skilled chiropractor anywhere west of the mississippi . love this doctor ! ",train
positive,not only is the pizza scrumptious their service is great . pats isn t a chain so it is like a homey pizza haven in boston . an adorable little shop where you can break bread with sauce and cheese and feel content . pats pizza plus is an outstanding pizza shop that me and my family love ! ,train
positive,"only went here once about a year and a half ago , but they had great pancakes ! my only problem with it at the time was that they allowed smoking , so i left smelling like a cigarette . with the change in law , i m sure the atmosphere has improved ! ",train
positive,"harkins theatres are all pretty good , except this one doesn t allow you to put extra butter on your popcorn",train
positive,brain freeze . . . . . awesome ! large servings and delicious ! yummm ! ,train
positive,jessica was super friendly and helpful in taking my phone order ! ,train
positive,the burgers here are excellent . the meat is never frozen and is cooked to perfection . i m also a real fan of the onion rings . n nthe real secret is the breakfast burritos though ! they are worth the trip ! ,train
positive,the best sushi i have ever had . nalways fresh and excellent service . ,train
positive,awesome . what a great treat . n njust wish there was one closer . but i will make the drive to the location on mesa drive . ,train
positive,"kicking it up a star because draaaanks are cheap , service it bomb and food is consistently tay hay sty . ",train
positive,these guys are always helpful and you will never get bad service from these guys . . when you go in ask for kyle . ,train
positive,this had been my go to place for bagels for some time now . they have never disappointed me . the staff is always friendly and their coffee is really good too . my favorite is their vanilla hazelnut coffee . you won t be sorry ! ,train
positive,"they make their own bread ! ! nothing is pre packaged , everything here is fresh . you can choose your meat size ! i recommend this place to anyone who is a burger lover ! ! i can no longer go to a drive through for a burger",train
positive,"always very good never great . i would still go . stars the highlights being the phlliy cheesteak as far as the sandwiches are concerned . but the devil is in the details , i . e . the wise brand chips they carry , specifically the sea salt and vinegar ones ! ",train
positive,pretty good chinese food . great atmosphere . ,train
positive," stars ! and this coming from a girl who does not eat steak ! the seafood is outstanding . shrimp alexander is divine , crab cakes are heavenly and the molten hot chocolate cake is to die for ! ! ! nmy husband thoroughly enjoys the steaks each and every time we go . yum ! ",train
positive,everything was amazing . we got the bruschetta you get to pick for different kinds and a panini to share . we got the iron and it is giant and delicious . more than enough food for the two of us . the wine is great . we went for happy hour a glass so we just got a bottle for i ll be back ! ,train
positive,excellent service and food . it was my first time eating shashimi . they served the tuna in the shape of a rose . the friend i was with is an experienced sushi eater . he thought it was very good . happy hour prices were good . half price rolls . ,train
positive,jessica is the best bartender . always a great time . keep up the great work . will tell everyone i know to come here on tuesday night to see her . ,train
positive,"i love kos ! patio dining is the best , fire pit , flat screens and misters . great selection of beers and excellent nachos . friendly service and very relaxing place to chill out . the view is lacking to streets or parking lot , so just enjoy the company you are with . ",train
positive,very friendly and great service . ,train
positive,simple need but they were quick and pleasant and right place at the right time . good job guys and thanks for your help ! ,train
positive,"i thoroughly enjoyed this place . really nice people run the place and it s relatively inexpensive . i had the pad see ew , the mint chicken and the tom yum soup . their soup is probably the best tom yum i have had in town . ",train
positive,"good location , always great service to get me in and out with my cup of coffee . ",train
positive,great customer service ! ,train
positive,"great food , great beer and the best service in henderson ! ! had terrible service time . that was the only time i saw that server , so management is obviously paying attention . all the rest of the servers are great ! ! ! and happy hour is truly happy ! ! ! ! ",train
positive,i enjoyed the foot massage and they did great job on my nails,train
positive,always helpful and superior service ! ,train
positive,"love this place , really nice people willing to help and pretty decent prices . . ",train
positive,"the cac is one of the older galleries who has done really good things in the las vegas valley art scene . the gallery which is now in the holsum lofts , is large very nice and a good stop when hitting the downtown scene ! ! ",train
positive,i love this place ! they take good care of all their critters . my fish from here have lasted longer than the ones from petsmart petco and the customer service is always great . ,train
positive,well kept common areas and neighbors are nice . . pool area is pretty cool too . the management is also really friendly and respond well to our needs . happy with our choice to live here . ,train
positive,i love this restaurant ! ! last time i had the duck curry something and it was great . every time i go to this restaurant i feel like i actually was in thailand ! ! ! ! ,train
positive,excellent pizza ! i drive from the west side of town to pick it up . reminds me of the pizzerias i grew up with back in staten island . ,train
positive,"i always use preflight for my airport parking . they are fast and reliable with safe facilities in the shade or not , your choice . ",train
positive,"my wife and i donate blood and platelets every weeks . this is where we go and the people that work here are friendly , service is quick , and it s never really busy . ",train
positive,great glass of zin . wonderful ambiance and decor . ,train
positive,"very fresh food ! i love the variety of items to make your own salad ! also nice that they had a bunch of hot items to choose from ! only stars , because the counters and floors could be cleaner . ",train
positive,andrew comp d over of food because on a previous order our food was not prepared correctly . superb customer service . ,train
positive,"excellent , fast , inexpensive . plain old good mexican food . i would drive across town for it , but if you live in the vicinity it s a must have . ",train
positive,"great service , usually very busy , however they ve not made a mistake on my order before despite their volume . kind and friendly service from the staff members . nclientele varies as its a mall , yet i ve never run into any unruly individuals . . . ",train
positive,"this is the best place i have ever had my nails done ! they are friendly and fast , they also have great prices and do quality work . i would recommend this place to anyone ! as long as i live in henderson nevada i will not go anywhere but here . ",train
positive,"very good , but not as good as it once was . a few years ago i would of given stars . great oysters . the cheese , fruit and nut appetizers are still wonderful . when making a reservation , make sure to ask for courtyard seating . ",train
positive,the chicken bryan is one of my favorite dishes in the whole city . i think it is absolutely incredible . the food servers are always amazing there with a great attitude and friendly . i can t give them a star because their red sauce is definitely lacking . ,train
positive,"i enjoyed my recent visit to shogun . n nwent around pm , ate at the bar . ordered a variety of sushi , enjoyed it all . highly recommend the spicy yellowtail roll yum ! ",train
positive,i ordered hardshell tacos from the take out here today and they were very good . i tried this place after a friend recommended it and was happy with the tacos . will have to try a few other menu items to get a better overall picture of what is available here . ,train
positive,"rubios is one of my favorites , its got a great atmosphere , super nice employees , and its great if you re a pescatarian like me . rubios offers a lot of choices . ",train
positive,this place is great ! my husband i love the enchilladas and margargaritas they even make their own chips ! ,train
positive,service was great . loved the blackberry pear cider . the seasonal double ipa was delicious too . wait for special guest black pat and your time will be amazeballs . ,train
positive,matt the technician was helpful and knowledgable . . . they are also installing a new unit for my house and i will update this post once complete . ,train
positive,very old and home like atmosphere . great food great service and as always when i come to this place i leave full . ,train
positive,delicious pizza ! ,train
positive,we ate lunch here yesterday and everyone left happy and full ! ! ! ! it was good ! ! ,train
positive,peter and i breakfasting after our sunny side up desert ride at the good egg . our eggspectations were exceeded by our eggstra special attention and service from candace and julie . ,train
positive,"great little vietnamese spot has excellent pho as well as the vermicelli noodles , great egg rolls and spring rolls everything is fresh and made to order . ",train
positive,"great sushi , a little expensive , but you can t complain for good sushi . ",train
positive,"when you can deal with honest , informed , fun folks , what is better than that ? larry , helen , mark and all their staff treat you nto as customers but as friends they want to keep . they exemplify the kind of business i want to do business with ! ",train
positive,"the staff here is always freindly , kind and caring . we get the same food most all the time . big beefstro salad is what we had . always made right , always consistent . big stars . ",train
positive,"good pecan buns n nbad it s over , calories . i guess this is good since i d be eating this everyday ! ",train
positive,"can t really complain about this place . good food , a fairly good selection of beer on tap and bottled , and friendly staff . service speed could be a little better but overall a good place to go and get some food . my choice is always either the skinny or buffalo wing pizza . ",train
positive,"great service . i would recomend this company to women like myself that are to busy to shop prices and just want reliable service for reasonable rates . they are not overpriced but not the cheapest either . however , they won t sell you something you do not need . ",train
positive,"great food , never had a bad meal there . i love that they get their desserts from signature desserts . ",train
positive,they took great care of my car . the exhaust sounds amazing and even performs a hell of a lot better,train
positive,"great chili relleno ! pork taco on the dry side . i rarely , if ever eat rice and retried beans , but i must say they were both very good at los alomos . i would love to try the breakfast burrito next time , hard to find good ones in this area . ",train
positive,"fast , honest service and good prices . ",train
positive,great food in a great environment . ,train
positive,love this place . n nlove the food . n nlove the hotties that work there . ,train
positive,lunch harper s classic club . delicious . great service . nice atmosphere . convenient . ,train
positive,"this is definitely a great place to go if you re looking for a good hot dog . service is fast , and the food extremely enjoyable . the seating is clean , though the restaurant itself is a little dim . great for fast , cheap , and delicious food . ",train
positive,"the burgers are amazing and ridiculously reasonable ! the staff is friendly and attentive . the place is super clean ! they do everything right at players ! good drinks , great lunch specials and awesome service ! ",train
positive,"hands down the best mexican food you will find ! the tortillas are huge and you can buy them for home ! the place is a whole in the wall but well worth stopping for , it s super close to the airport so be sure to stop by either after or before u get to the airport",train
positive,"nice , clean , very friendly staff help me find the perfect coffee travel mug for my husband and gave me tips on some other stuff i got nnice brands love the retail price nim usually a ross shopper but marshall as for now had better prices on brand names items ndefinitely wil go back ! ! ! ",train
positive,"great haircut , good customer service , nice location in kierland shops . overall very happy and good experience . ",train
positive,"best soul food in charlotte ! vegetables are flavored deliciously , must go ! great fried catfish and chicken ! ! ",train
positive,rose milk green tea w boba is incredible ! ,train
positive,"great place for lunch . excellent subs on amazing bread . fresh , fast and healthy ! n nbetter than any chain sub shop . n nhad the inch torpedo . the battleship is huge ! ! ! ! ! ! ! n nthey have an atm inside and only take cash . ",train
positive,weekend hours are incorrect . they open at at am . n nthey have new menu items that are awesome . the shrimp and scallop pasta and the shrimp risotto are my favorite . all their pastas are fresh . great atmosphere . ,train
positive,"great onion rings , and the sliders are as close as you ll find to white castle in phoenix . lots of chicago memorabilia for fans of the windy city . ",train
positive,wow ! this place is good . my first time in phoenix and if i ever get back i ll be sure to dine here . so should you . prego . you re welcome . ,train
positive,"organized , clean , and i know i can always find something i like there . every time i consign i always sell something within a week and can count on store credit . very reputable . great spot to shop during lunch from work , and the ladies are always real helpful . ",train
positive,ran into this place on the way from the airport to grand canyon and had a great time there . you can try types of sauce for your pasta at the same time and all four were excellent . i particularly like the meat sauce great thickness and flavor . the interior was very interesting too . ,train
positive,"even though this is a location with no drive thru , it is still faster than the drive thru s at other locations . so i come to this location instead . the staff is nice and they usually remember my name and my drink which makes a girl patron like me feel special of course . ",train
positive,"we stopped here while in vegas and it was great . my husband thought it was the best omelet he has had in a long time . the potatoes were crispier than i expected , but delicious . we will go here again . ",train
positive,"book with daniel ! n nfirst , let me clarify that i have never had a bad massage here with anyone they have always been good . daniel is just extremely good at what he does ! i hear more and more people request him and he s the reason i keep my membership . you won t be disappointed ! ",train
positive,"ichiza is a local hot spot for friends to gather , drink cold house sake , eat yakitori love the chicken gizzard wings , honey toast my favorite dessert and be sure to try anything on the wall menus which are all hidden gems of a meal ! ",train
positive,"great service behind the bar , and a really informative tour . the beer garden wasn t open this time of year , but still had a great visit and tried some pretty solid brews . ",train
positive,"great as usual service was outstanding , a bit loud and especially the table across from us . the stand out was the dessert banana spring roll with coconut pineapple ice cream . smack your moma good . ",train
positive,just makes your day better when you have friendly service and a yummy bagel ! ,train
positive,great service . nice selection . if everything runs smoothly with my rentals this place will get stars easy . ill keep everyone posted . ,train
positive,the best ! ! ! unfortunately i found out about this place a month before i moved back to ca . . but every time i m back i stop bear claw is besssst,train
positive,"quality sushi , fun ambiance , and the chefs there are a blast to talk with . definitely worth a visit . ",train
positive,thought i wouldn t like this place . but it turns out i did . didn t opt for the all you can eat since my date and i wasn t that hungry . next time i got to try the all you can eat ! ,train
positive,always like this place . fresh rolls and great fixin bar for the burgers . ,train
positive,very friendly staff . everyone took the time needed to answer questions . not much time wasted short waiting times and procedures were quick . ,train
positive,the cheese crisp ! you must order this so cheesy ! everything else that they serve are supersize so share,train
positive,"this is my go to place to sit , have a dinner salad , and watch sports on flat screen . service is very friendly , sometimes a little robot like . seared ahi tuna salad is my salad of choice at houston s . yum . . . i will be back . ",train
positive,"love this place . lively , a bit different , diverse menu . commuter sandwich has to be my fav . ",train
positive,have used this company for several years to fix my personal appliances and the appliances in my rental units . they have always done a great job and have great communication with my tenants . they remember my name when i call and are always friendly . i have never had a bad experience with them . ,train
positive,"very good chinese restaurant with all the usual options plus some more interesting ones . very friendly service . excellent , fast delivery service . ",train
positive,i have been back a few times since because i tell myself not to hold a grudge just because of one employee . i have had three great manicures since and have been very happy with my service . thanks for getting rid of the evil stepsisters ! ,train
positive,i was in and out of here so quickly ! they made me feel welcomed,train
positive,always good inexpensive food and margaritas . friendly staff . you might even see elvis there ! ,train
positive,"casella s has the best cheese steaks in arizona ! ! ! they have really good lemonade , ice tea , pasta and potato salad too . everything is homemade and deeeeeeeeeeeeeeelicious . it makes my tummy happy ",train
positive,"i had my haircut by samii , and let me tell you , it was fantastic ! definitely the best haircut of my life and that i ll ever have . it made my wildest dreams come true ! ",train
positive,"excellent food , would highly recommend . visiting from ca where we have some good mexican food to compare . ",train
positive,awesome place for kids of all ages . bring grillin stuff or a picnic stay all day ! dont forget buckets shovels to play in the acres of sand ! nid give it stars if they sold adult beverages ,train
positive,i have been here many times over the years and everyone is friendly and the food is always tasty . the ribeye steak sandwich is my favorite . ,train
positive,our waiter peggy was very polite and we enjoyed our food . i really liked the warm bread . ,train
positive,cherry blossom has the best happy hour items ! so tasty and fresh ! ! ! ! i am in love ! ,train
positive,new location in rostraver ! great wings ! take out wings are usually soggy or nover cooked . . . not these ! cajun and buffalo are amazing ! ,train
positive,i took a whole house full of screens to be re screened . they were quick about the re screening and very reasonable on cost . i will go back whenever i need hardware items . becca was an angel . ,train
positive,"over the years i hae purchased many items from blankets , flask , and picture frames . i have always been very pleased with how they have turned out and the people reciving the items were also pleased with the end result . will continue to shop here . ",train
positive,i love my doctor ! bonnie mcdonald is absolutely awesome . all the support staff and friendly and efficient too . couldn t wish for a better doctor doctor s office . ,train
positive,"so much going on at this farm , and its really great to visit , and pick your own fruit when its in season ! great for all ages . its right across the street from the queen creek olive mill , so its great to tour both in one day , get a feel for quality local businesses . ",train
positive,i ve been going to dr . arooni and team for almost eight plus years . from day one they have known me by my name . honest and upfront on prices and amazing work . i love the staff and service . if you haven t scheduled an appt it s a must ! ! i would never recommend anyone else . ,train
positive,"i was totally impressed by the owner rigo s enthusiasm and service . he makes the sandwiches taste better just by the way he makes you laugh ! i have since referred at least a dozen of my friends to eat there , and i recommend you give it a try too ! ",train
positive,"we love going to this restaurant for lunch or dinner . the chips , margaritas and food are deliciouso ",train
positive,i am a sucker for great service . the only complain i have would be i wish they included their daily specials in their regular menu . nmy ice tea never went half empty unless i begged them to stop refilling . ,train
positive,by far the best cucumber martini around . very light fresh . the only thing that would make it better is if they would put a thin slice of cucumber on top instead of a wedge of lime . ,train
positive,great staff and phenomenal dentists . they really care about their patients ! ! ! ,train
positive,"i can t say enough good things about this company and specifically this location . the employees are so helpful , friendly and genuine . i had two tires replaced a couple weeks ago and it was about more than purcell . but i wouldn t give my tire business to anyone else ! ",train
positive,"this is the only sushi restraunt in the phoenix area that i ve eatten at and i see no reason to go anywhere else . the place is run by japanese staff and frequented by a large population of japanese customers . n njust a little shop , simple decor and great food . ",train
positive,plenty of fun knick knacks here . unique items for home decor . check out the wine section for good prices on some interesting selections . ,train
positive,this is definitely the best chinese food in charlotte and may be the best overall restaurant in town . very inexpensive but quality chinese food . i ve had almost everything on the menu and loved it all . your food will be out in minutes and you will not be disappointed . ,train
positive,ryans pet supply has a wonderful staff in the repair shop . the best customer service in town . ,train
positive,"this place has great sandwiches , sides , and soups . it s basically exactly what you would hope a deli spot would be fast , affordable , and tasty . no complaints here . ",train
positive,very friendly ! did an awesome job on my elderly german shepherds . will definitely go back to the doggy den ! ,train
positive,"i love this place . . . . . cheap quality chinese food . . . everything i ve had there is good . when they label an item as spicy , it is actually spicy ! n n nthere lunch specials are an awesome deal . or bucks for a plate of food , soup and fried wonton chips . n nlove it ! ",train
positive,i had chicken parm for lunch it was delicious . my waiter was delightful . great meal for a fair price . i haven t been there in a while and we ll be going back again soon,train
positive,"fantastic vegetarian and nonvegetarian food alike , great ice cream , adult beverage selection is to die for . bloody mary s on a sunday morning ? yes please . ",train
positive,"good food , good beer , good ambiance . unfortunately they won t be around much longer , so get there before feb . . looks like the glendale location will be the sole survivor . . . ",train
positive,great portions and good food . stayed for a week near by . probably ate here times in a week . the southwest cobb salad is beyond delicious . great happy hour everyday . highly recommend . ,train
positive,"beer was super cold , food was awesome , and the service was freaking great at all levels . did i mention the beer was super cold ? great place . i will be going back . ",train
positive,"delicious , up scale pizza . not a good place for young kids . lovely patio . ",train
positive,"holy moly yummy gyro ! ! ! ! we each did the lunch special , a gyro , fresh french fries and a soda for , can t beat that ! quantity is not a problem , the gyro was overflowing and the french fries were nice and hot right out the fryer ! definitely recommend ! ! ",train
positive,this place has been a favorite of mine since it opened as a cheaper and faster alternative to pf . chang s . i almost always order the pad thai and or the lettuce wraps . both of which are amazing . i always make i stop at pei wei when visiting az . oh and the new soda machine is amazing . ,train
positive,"food has gotten so much better . the vegetarian k rocks my world with thai pumpkin , eggplant , veggies in spicy green curry . get it hot ! ! ! delicious . service is fast and friendly too . ",train
positive,i love cost plus . the only thing keeping it from stars is it tends to be a little expesive and this definitely stands for the furniture . i love the food section though ! they have decent posters too . . . ,train
positive,i was not a fan of the dark atmosphere but the our server was very nice and helpful and she frequented our table just enough but not too much . i really loved the hot wings grilled ! i had never had them that way and they were wonderful ! i definitely recommend this spot for happy hour ! ,train
positive,under new ownership after a few rocky years original owner passed away last year . very friendly salon with excellent staff . ,train
positive,"super friendly ! accepts walk ins . the grooming was cheap . i think the vaccinations for my dog were reasonably priced . if i lived out in vegas i would go here all the time , i was just picking my dog up from my grandparents they kept her for me while i was in a move ",train
positive,dr . sandeep patel is the most amazing doctor . he makes you feel so comfortable about things and always has a smile . wonderful office staff also . two thumbs up . ,train
positive,"felt like i was home in nj ny at a deli , good food nice people . ",train
positive,"i f you look in the dictionary for a classic neighborhood dive bar you will see a picture of captain s . the all day happy hour makes it a great , quiet place for day drinking with a limited menu of basic bar food and daily food and drink specials . ",train
positive,awesome chicago style pizza . finally a great pizza place in arizona . ,train
positive,my favorite museum in the city . the biggest collection of kachinas i have ever seen ! don t forget to hit the bookstore as well ! great reads ! ,train
positive,"this place is awesome . n ndid the two papusa lunch combo steak and chicken with rice and beans . everything was awesome , especially the chicken . i will definitely come back ! n nedit n ncame back , tried the beans and cheese . delicious ! ! ",train
positive,"i love aj flowers . it s in a little , or store strip mall , right off ironwood drive . the interior is quaint , and so tastfully decorated , it s very obvious that their staff has impeccable taste . i ve become a regular . ",train
positive,"great sales on mens high end jeans . pick up their frequent guest card , and they extend additional percentages off of sale prics . this is my favorite place to pick up mens buffalo jeans at excellent prices . normally they are but coordinate with their sales and you can pick up a pair for . ",train
positive,"the ahi tuna entree here is the best in town . it is consistently a sushi grade cut , unlike many other places that claim to serve sushi grade . the service is consistently top notch as well . it is expensive , but worth the price ! ",train
positive,"yay , i m a fan of the white pizza . had take out . n nthe bar was jumping when i picked up our order . n nthe white pizza is so delicious . . . with garlic , spinach , feta , and added some veggies . tried the roman style calamari , very good better than the fried calamari we had last time . ",train
positive,"very good food and great service , the wait staff are great ! my friend and i come here every saturday for wings , pizza beer , we love it here ! ",train
positive,very good catering . . . something for everyone ! i only gave stars because the need to have a delivery option for catering . overall everyone loved it . ,train
positive,"as a socially liberal feminist i would never go here , but if i slipped up , the hi liter would be my favorite of the genre . n ni ve heard that it s just seedy enough , but not too much , and with top notch talent . i mean . . . that s what i ve heard anyway . n n oink oink ",train
positive,"they re very nice and do a good job ! the only thing is we showed up at and since there were not enough workers they told us to leave and come back , i thought that wasn t very good customer service . ",train
positive,"rochelle at rochelle s salon spa did my hair and it looks amazing ! if you are looking for a fresh look and great color , call rochelle today ! i have been going to rochelle s salon spa for five years now and her creativity never stops . . . call the salon today ! ",train
positive,great zoo ! ,train
positive,"my dad and i both had the heathen vegan shoplifters delight . basically portobello mushrooms , tempeh , and avocado . amazing . great section of vegan and non vegan options . loved it . ",train
positive,"this is still one of my two favorite viet restaurants in az , this and the little food stand in the mekong plaza , hue gourmet . my favorite here is the duck with wheat noodles . ",train
positive,"get delivery from here lots , always hot and speedy , would not recommend eating in . ",train
positive,"this is a good place to eat thai . the staff is great and the food is pretty good . i love their sticky rice . be careful the cook makes everything pretty hot , even if you ask them to make it mild that why only stars other wise everything we have tried is great . ",train
positive,"thumbs up , great wine selection and atmosphere . must try the scallops . nwent during charlotte restaurant week . they accommodated a group of ten . ",train
positive,"the food was execellent , love the shrimp scampi and the bizookie ! the portions are big . customer service was excellent i will definately be back ! ",train
positive,clean and climate controlled . i have had a unit here for years and they have never raised the rate . nice owners as well . ,train
positive,pretty good for a chain . very conveniently located in the desert ridge marketplace . . . very yummy salmon and rice and very yummy beer . n na little dark inside tho . ,train
positive,"love this buffalo wild wings ! i get a take out order for co workers and myself once a week and it s always delicious ! n ndefinitely stop by if you re at the mall shopping and looking for some tasty , great priced food ! n ntheir honey bbq sauce is to die for ! ",train
positive,"i was surprised at how good the food was at this tiny place . i normally avoid the hole in the wall type places , but i decided to give this one a try and so happy i did . the food was well priced and not too greasy . the ingredients taste fresh and it has that family owned feeling . ",train
positive,good selection and friendly people . ,train
positive,"five bucks tax to change a simple watch skagen battery . was in and out of there in about five minutes . n ni feel so re empowered after visiting this place . go ahead , ask me what time it is ! ",train
positive,"very solid little northern italian restaurant on the outskirts of pv . friendly , efficient servers , great entrees . my only problem was the appetizer mussels were tiny , but the other app a grilled veggie platter and all the entrees were great . a solid stars . . . . . ",train
positive,"this chipotle location always has fresh ingredients and a friendly , attentive staff . ",train
positive,a great place for a martini . the list is creative and extensive . go to dance with friends or sit in the lounge areas . always a good time . n nladies are free ! ! ! ,train
positive,"being a vegetarian makes choices limited at times ! japanese lady that waited on me was accommodating with my special requests ! had vegetable tempura , a bowl of rice and my special request maki sushi . was as good as my japanese grandmother made when i was a kid in hawaii . ",train
positive,"my first time here , i m waiting to be seated , so far the place looks nice . the decoration creates a warm fun atmosphere and i love how we can see the kitchen and the pizza oven ! u dcbber cool ! ",train
positive,best place to get authentic mexican tacos food at am after the club lol open hr . ,train
