rating,review,split
negative,"this place used to be great , with unique dishes , yummy breadsticks with special butters and complimentary white chocolate for dessert . now it s just average , with nice outdoor seating . ",test
negative,"tried a green smoothie , the apple and greens . my smoothie was way to icy , i had to ask them to blend it again . next time , i ll just order my goto here , the mango a gogo . ",test
negative,"very low budget ! margaritas in a plastic dixie cup ! ! ! will not return . we were told because of budgeting . the server josh was great , he made the visit good . give him a raise ! ",test
negative,don t get me i love sport clips . it s my favorite hair cut place . but when we came to this one the manager was very rude and had an unpleasent attitude . i gave it one star for my last visit . ,test
negative,dump the new speakers too much bass and very irratating . ,test
negative,"worst service ever . no one cares , was lied to , wasted my time , twice and ended up demanding a refund and taking business elsewhere . never again . ",test
negative,holy bad service ! ran out silverware . forgot order like times . food cold . go elsewhere on a sunday morning . ,test
negative,"tried to get a menu faxed to my house . and they could not do so , and just hung up on me . very poor customer service . i ve never been hung up on by a restaurant before in my life . they suck ! ",test
positive,we eat here for lunch quite often and love the food ! service is great and the dishes are always on the spot when we eat here . . . . highly recommend ! ,train
positive,solid sports bar . everyone in the group enjoyed their meal . service was good and friendly . would definitely be back in the future ! ,train
positive,always a great time and great food . love this place ! ,train
positive,visiting from ca . we found spinato s . the pizza was delicious the beer was cold and the service was great . a great atomsphere . ,train
positive,"awesome meals , especially for the price . i was raving about that the entire meal . and i think i was a fan of the margaritas . i really couldn t remember or drive home . ",train
positive,love getting my pedicures here ! they are always really sweet although they need to get better at accommodating the people who make appointments call ahead versus just taking the walk ins ! ,train
positive,the thai steak salad is delicious . ask for the grilled artichoke appetizer . yumm ! ,train
positive,"no water and that was really what i was looking for . still , overall , good location . ",train
positive,casey jones is where i go to eat . their sandwiches are great . sean is the best . marcie is a great waitress . ,train
positive,"cool place , great vibe , yummy cubano sandwich . ",train
positive,great service and atmosphere . the food is good comfort food for the soul . ,train
positive,best pho in town ! they also have tons of other yummy specialites ! ,train
positive,"huge selection , fantastic customer service very patient and friendly and prices are pretty good . keep it up guys ! ",train
positive,these guys know their stuff . they ve also been around forever and know every race and course in the state and then some . ,train
positive,the corned beef and hash is yummy ! the red potatoes are just right with a light butter taste . my fave breakfast there ! ,train
positive,great place for both individual and group workouts . ,train
positive,"anita s cocina is by far is wickenburg s best restaurant ! they have great food , large menu to select from , very friendly staff and a great atmosphere . ",train
positive,"we went to this place based on the yelp reviews and it did not disappoint . portions are huge , but delicious . ",train
positive,awesome all around . these guys know their stuff and are willing share all types of wisdom . great selection and very competitive pricing . highly recommend this spot over the big stores . ,train
positive,love this place ! i walked around to kill time just to get the fresh baos ! yum ! ,train
positive,it isn t pho to chau in honolulu but it s good pho . can t go wrong with this place . i wouldn t go for lunch hour while at work though this place will make your clothes smell like a kitchen . ,train
positive,you can never go wrong with chompies ! everything on the menu is amazing ! ,train
positive,"i ve had pizza in every major city in the usa and this is hands down , the best , anywhere ! ",train
positive,love this place ! ! ! they burst my sushi cherry and i ve been addicted ever since ! the screaming orgasm is amazing and the green tea tempura ice cream is great ! ! ! ,train
positive,they redecorated the place and it has a fresh new vibe ! still recommend le or anna for fills . pedicure girls are all pretty good . new greek restaurant next door is yummy ! ,train
positive,this place is great and the service is outstanding . i had never been here before and the manager personally helped me . i will definitely return,train
positive,the best haircut i ve had since i left the east coast . ,train
positive,i get my hair cut here regularly by lynette . the atmosphere is upbeat and prices are great . they even ask you if you d like a water or soda upon arrival . ,train
positive,love the course this year . the fairways are so much better than ever . they have done a lot of improvements . you can see the coyotes resting near the ponds,train
positive,love this place ! ! i come here about once a month to stock up on doggie treats and bones . they have a huge selection and it is definatly cheaper then pet smart . ,train
positive,we normally come for breakfast . really good huevos rancheros but everything we have tried has been legit ! nlove the fideo soup not sure of the spelling they serve before each entree . ,train
positive,"this place was great ! the food was stellar . there wasn t a part of the meal that was disappointing . kudos ! n nthe meatloaf is so good , my meatloaf hating boyfriend is getting it next time . ",train
positive,good food and open hours . anytime i stop by las vegas i have to be here at least one time for lunch or dinner . wonton soup is the best . ,train
positive,large facility . nicely lit . ,train
positive,always been good ! had a choc ice cream double dipped in cherry ! ,train
positive,"nice , small shop located just west of the corner of sahara las vegas blvd . friendly helpful staff . resonable prices . ",train
positive,went through the drive thru and francis took my order and was very nice and carried on a conversation . enjoyed my visit . ,train
positive,"been coming here for a couple of years . the stuffed chile rellenos and papas are awesome . we totally dig the happy hour as well . dos xx amber on draft , chilled mugs , good eats until ! ",train
positive,session key,train
positive,"pros don t miss the frosted sugar cookies or the ooey gooey cake ! n ncons few parking spots , run down neighborhood , and sometimes they run out of the stuff i like before i can get there . ",train
positive,surprisingly good bar food . good sandwiches and bag of chips . cheap beer . ,train
positive,busy salon at least when i came people working each of which with a guest wait wasn t too bad maybe minutes ! ! ! ! pedicure with french ! will come back again . ,train
positive,great food great wine i would recommend we had kids went early everything was splendid,train
positive,"it was awesome . i was just passing through phoenix and found this place on yelp , i would suggest you go . ",train
positive,"good guys here , they aren t just out to steal your money . i ve never felt pressured to buy anything i didn t come in for , even though they may give you recommendations . ",train
positive,get some wings ! ,train
positive,great coffee . . . great location . . . great atmosphere . i m not a big starbucks fan so i look for local coffee shops . . . this is one of my favorites ! i highly recommend it . ,train
positive,the food was great and service was best in north phx . nicole was very pleasant and made sure we were taken care of . . . . always a great local spot . ,train
positive,the best apple fritters i have ever eaten . and the vegan donuts taste great . small hole in the wall donut shop that puts out great donuts with fabulous vegan options for everyone . ,train
positive,they have been grooming my dog for years and have a wonderful personality for this type of business . my dog never fights me to go and is not kept in the cage . thanks for all you do ! ,train
positive,"great flavor , nice ambiance , and delightful evening . ",train
positive,"ok pizza . i like glass nickel a little better , but this is pretty good . great delivery service fast . this is on monona drive . the address on yelp is their old address . ",train
positive,"had a buy get free sandwich coupon , tried the famous star . it was freaking delicious . ",train
positive,ditto on other comments about the chips n salsa . whoduthunk that simply putting kinds of chips would make a basic appetizer so much better ? ,train
positive,"good food , great service eat their often both lunch and dinner . never disappointed . ",train
positive,good subs and cheesesteaks . slammed at lunch . clean . plentiful parking . ,train
positive,"can t ask for more when you are not in new york or los angeles or san francisco china towns . . . however , this place is a must go when you are in phoenix",train
positive,my group of of went into the restaurant and corinne pulled together a couple tables and took good care of us . nthanks to corinne from all of us corrine is an excellant server . ,train
positive,if you are in the area this store is a must ! ! ! ! ! . it makes you happy right when you walk in the door . it clean and colorful and has a great selection . the staff was very helpful . ,train
positive,my wife i love this place ! it my be the best place in phx for taco s no lie ! ! tue is the nite to go ! ,train
positive,"if you want a cozy dive bar , this is it . ask for the mystery shot and go for it ! ",train
positive,fresh great tasting sushi . ,train
positive,amazing ! the ladies gentleman were very professional extremely skillful . n nwould definitely come back here ! ,train
positive,"knowledgeable , patient , eminently reasonable in all respects . what more could one ask for ? ",train
positive,"i have been going to top nails for years and can t imagine going anywhere else ! i love , love , love them , highly recommend them ! ",train
positive,great gambling and great affordable restaurants and friendly staff and gorgeous cocktail servers . buffet is great ! ! ! ,train
positive,"great food service . nbeen here for breakfast and lunch , good home cooking . ngood prices also . noh , just a note to dave s yes you can mess up breakfast , you been to any of the ihop s lately ? ",train
positive,"just bought a latte and child s hot chocolate , and both were good and the smell of the place is awesome . . . i coffee beans ! ",train
positive,"great for breakfast . good biscuits and link sausages . also i have not been disappointment with fish dishes , chicken . ",train
positive,very relaxing . hallways are dirty . awesome pools,train
positive,"best country bar in arizona ! ! ! great live band , good service and amazing food ! ! ! ",train
positive,"i adore ra ! they have a great selection of sushi . go for happy hour . its only a couple of hours , but you really get some great items for pretty cheap . you can even get a large asahi for about ! ",train
positive,"great food ! i had the turkey an cranberry on a pretzel bun , and my wife had the thai cobb salad , both were awesome ! ",train
positive,"got the carol , brussel sprouts , and insanely delicious mac . melted with different kinds of cheese and blow torched to a perfect crisp . deeeeeeelish",train
positive,local joint . great prices . excellent service . had a great time for superbowl here . ,train
positive,"great place to have a beer , free breakfast , and watch a game . i love going here and playing darts . staff knows me on a first name basis and remembers what i drink . . kudos to a great local bar",train
positive,"a good slice , the whole pie is not as good as a slice for some reason . they served a great chianti too , perfect with their pizza . like tessio s , close to ny style . ",train
positive,"great , friendly service . n nloved the potato latkes for breakfast . and the bagel ! mmmm . . . i m a carb girl . ",train
positive,"oh man do i love the new sushi rolls ! ! the mango roll , the cali roll , and the tuna roll are super yummy . also , the crab cream cheese wontons are super delish and i love the pad thai . ",train
positive,cheap and delicious ! can t beat that . ,train
positive,this is a very good korean place to eat . it is just a little on the pricey side if you get a drink or two and also eat a full meal . ,train
positive,delicious garlic pizza ! cheese bread is bomb . wings were good . ni tend to grab food here when i m pulling a late night night of karaoke at saddles spurs . . . lol ! ,train
positive,"always very happy when i m at graz ! service is great and the food is to die for ! pizza is awesome and the wings are by far the absolute best i have ever had , and that s saying something . ",train
positive,"the food is really good and the service is great , but it is a bit pricy . do your homework and visit their website and learn when they run their specials . it s totally worth it . ",train
positive,"stopped at the market square primanti s this weekend after a pirates game . salami sandwich was out of this world , and the oz . ic light wasn t too shabby , either . great post pm food ! ",train
positive,"crowded bar atmosphere , spectacular beer selection , good bar food . great hot dogs . ",train
positive,only two surprises about this place . n nthe price was less than we thought and the food was as good as any cafe in milan . n njohn,train
positive,"fast friendly service , eli was great ! ",train
positive,the ra in kierland has one of my favorite patios in az . awesome happy hour . ,train
positive,been here several times over the last year . i don t mind the price knowing that i m getting quality food and ingredients . the bread is delicious and atmosphere is unique ! we will return ! ,train
positive,today was a group lunch for a friend who is leaving . the service was fantastic our server s name was jolynn . the food orders were executed flawlessly and we all had a great time . ,train
positive,"way better than india garden . the interior isnt that great , but the food more than makes up for it . the buffet is a great price and you get a good selection . ",train
positive,amazing ! i needed a last minute pedicure for an event . they gave my husband and i great pedicures even though they had closed minutes prior . they went above and beyond great customer service ! ,train
positive,everyone here is wonderful . make no mistake this is no nationwide vision or lenscrafters . the doctors hear are very knowledgeable and down to earth . i drive minutes to go here . ,train
positive,nice little airport . can t wait to fly in and out of here on my g one day . hopefully ! ,train
positive,"the best food i have ever eaten ! ! ! we got the fat ass roll and the tastes like my ex girlfriend roll . seriously , so good . ",train
positive,the large pizza is huge . don t underestimate it . n nbe sure to try the angelo s special sandwich with the homemade mayo sauce . ,train
positive,yummy food ! ! ! ! i would def go back ! ! ! ! ,train
positive,very yummy mexican food . great hot sauce . . i like to mix the mild n hot together makes the perfect spicyness d closest thing to authenic mex food atleast for az p,train
positive,"food was very good and it came out quickly . only issue was the waitress , had to ask for two menus , then we ordered two beers but only got one , then getting enough to go boxes was challenging . ",train
positive,perfect each time i go and going for mt bday over many others,train
positive,"these guys are the best don t bother with the family car wash these folks are way above that experience friendly , fast and excellent work . highly recommended . ",train
positive, stars . . i cannot switch the stars in my precious review but i give them stars the staff is amazing and very loving ,train
positive,love this place ! ! amazing food . always fast take put . the chicken pasta with lemon vinegarette is my favorite ! ! ,train
positive,great donuts . the bismarck was great . apple fritter was just okay . other donuts and the holes are really good . ,train
positive,"very delicious and good service . byob , which is a dream . love this place . ",train
positive,"wednesday is buy one get one free for sundaes , this month only . i was there every wednesdays with my kids , time to give it a break . n ngreat employees ! ",train
positive,tim mendell does a terrific job . great guy . glad i found this place . ,train
positive,i no longer shop anywhere else . this consignment shop is clean and organized . i always walk out with some great finds . ,train
positive,dr greg is great ! staff is very friendly as well . highly recommend them to you if you work in the downtown pgh area,train
positive,very cool venue for the yelp event . such a good time playing with the exhibits and savoring the tasty bites ! n nwell done yelp ! ,train
positive,don t let the looks of this place deceive you . fast service and good food is what you ll find at this tucked away gem in glendale . ,train
positive,great food . great down home atmosphere and friendly staff . breakfast is wonderful and the coffee is good . waffle house is crowded yet corner cafe is better all the way around . ,train
positive,i was impressed they had very fresh salads and toppings . also the baked goods and the chocolate mud cake were on point . ,train
positive,"love it ! great food , prices , and service ! ! would recommend for dinein or takeout . ",train
positive,ronald s donuts are amazing but buyer be warned they only take cash . but soooo worth it ! ,train
positive,"love goldie s ! the food is yummy , great wings , and the home made chips are awesome . it s kind of loud in there , so don t bring grandma , but other than that goldie s is great . ",train
positive,you may want to get the sandwich and soup because these sandwiches are huge ! ! ! great quality food . ,train
positive,"good solid chinese food . fresh , crisp veggies all the time . the meats are nicely tender and good sauces . a bit above average aesthetics and good service . ",train
positive,"i ve only tried the gyro and loved it . place is very clean , prices are affordable and staff is friendly . will definitely come back . ",train
positive,food was above average but i will definately come back for the great pico de gallo salsa ! ,train
positive,"i love this place . i love the ambiance , the food , and the drinks . it s even better when they have a lounge singer in the background . ",train
positive,"ugh , phoenix has got such a dearth of competent barbers . boris is literally the only one i ve found . i was on the verge of shaving my head before i met boris . ",train
positive,loved this place . food was done quick and full of flavor . my husband and i both loved it . so good and they are very friendly,train
positive,"good local owned business , small on the inside but seems to be able to cram a lot of liquor in that store . ",train
positive,i have been going to this store for years . they have always provided me with great service ! would definitely recommend . ,train
positive,"food was really good , drinks were absolutely perfect . service was good . ",train
positive,red fez room open for lunch again ! only open wednesdays but good food and not crowded ! ,train
positive,"good , honest food , at a fair price , made by cheerful folk . i ve been going there for years , and am rarely disappointed . ",train
positive,"love this place . it s the perfect place go when your hungry and want some normal food at a great price . the service is the best , and everyone is so friendly . ",train
positive,"awesome food . always tables available , great sides , service and location . catch a flick and then some grub . one thing that surprised me was the chicken critters , deceptively good . ",train
positive,nice place to hang out and have breakfast or lunch . the ambience is pretty and food is excellent . crab cake is a must have . ,train
positive,"the best chiro i have ever been too . he has really helped me with lower back pain , with out all the violent cracking . seriously , give dr . keith a try you will love it . ",train
positive,great prices for happy hour . service is always stellar . definitely ask to sit outside . try the firecracker shrimp ! ,train
positive,"i love this pei wei , tim the manager makes it a fun place to be . the thai dynamite is always good . i love the black tea . mix it up and order the brown fried rice . . . . . ",train
positive,romantic and great food,train
positive,"good food . i like the sushi side better than the teppanyaki side , but if you re in the mood for teppanyaki it s not bad . ",train
positive,"don t know why i only gave it stars last time , but this place is deff worth ! everything is still as delicious as i remember from last time , if not better . can t wait to go again sometime soon ! ",train
positive,pho tai was great ! spring roll was average . thai tea was good . service was fast and efficient . ,train
positive,best asian grocery in pittsburgh . went shopping for ingredients for a korean dish i was making and they had everything . food is fresh also ! ,train
positive,great car wash with good prices ! plus you can get a shoe shine while you wait ! ,train
positive,"cool unique hidden gem , very unassuming location . food , staff , and atmosphere were great . nice date spot , a little pricey but in my opinion totally worth it for an occasion . ",train
positive,"this is the movie theatre that should get your business . always clean , great customer service ! ! amc is a joke ! ! ! ",train
positive,"i ve been coming here since i moved to north town , ten yrs . pats a great cook and fast ! don t be scared . now selling beer ! ",train
positive,my toyota smart key needed battery replacement . they had the correct battery in stock and ryan helped me replace it and verify it was working before i left the store . couldn t have been easier ! ,train
positive,"steven gave me a new set the other day , they came out great i will return . ",train
positive,drinks ndecor . nambiance nservice . nvalue ,train
positive,amazing place ! ,train
positive,always fun to shop here . great selection . ,train
positive,like a candy story for woodworking . selection is amazing and staff is fabulous . both the machinery and hardwood stores are essential for any project . ,train
positive,this barber shop is awesome my son is years old and always looks great . manny is usually the one that cuts his hair but we have tried the others and there just as good . very clean place . ,train
positive,very fun and unique experience . good pizza and ice cream . great family joint . only problem is cash only and sometimes it is tough to get a table . ,train
positive,pretty awesome race cars on display . the best part is its free to visit and well worth the visit . if your in scottsdale and have some free time spend some here . ,train
positive,what a lucky find ! through yelp ! wanted comfort food and came to the right place . good food and reasonable prices with lots of hospitality . i ll stop by again when in las vegas ! ! ,train
positive,"i love the beer , love the steak , love the atmosphere . they ve had some great live musicians when i ve gone , too . ",train
positive,"i ve been ordering from here for a very long time ! . . they are always friendly , food is always hot good ! ",train
positive,always a great time at four peaks ! service is always great and the bartenders remember you . very friendly place to go with good food . ,train
positive,all starbucks are not created equal . this location is good . staff very friendly and helpful and the coffee was good ! ,train
positive,"i had to come here about pm on a weeknight last week n to pick up solder , inch threadless water valve and flux . n first employee approached said he ll call for a plumb",train
positive,this was a nice place and used yelp to select someplace to resize a wedding band i bought elsewhere . eric was very helpful and did a wonderful job . thank you ! ! ,train
positive,"the guys at this location were awesome . did a great job , and have great customer service . very pleased . would definitely return for service . ",train
positive,"the food at pita jungle is really good . i love everything i have had there . if you are there in the fall or spring , sitting on the patio overlooking the lake is really nice . ",train
positive,"dr . sanders and her whole staff are prompt go above and beyond . it s not usual that a trip to the eye doctor is actually an enjoyable experience , but here it is . definitely recommend . ",train
positive,"excellent selections on the menu , reasonable prices , and thursday night prime rib melts in your mouth . nthe noise level is somewhat disturbing . ",train
positive,this restaurant is very ono . the food is good and the portions are huge ! great value . would definitely come back if i m ever in the hood . ,train
positive,my favorite hawaiian bbq place . all i have to say is kalbi ribs and mac salad was a party in my mouth . i m a repeat customer now . ,train
positive,oy ! sensory overload . be careful or you might hurt yourself trying not to pass out from all the yummy choices or destroy your budget after you discover this place ,train
positive,your one stop shop for americanized chinese takeout . . . . ,train
positive,love this airport ! quick and easy ! ,train
positive,tasty ! staff was friendly and helpful . . . love to stop by when in the area . we ordered a combo,train
positive,best fried chicken in charlotte . ,train
positive,very nice for a regional airport . wasn t too crowded at all . first time i have been to this airport and i enjoyed it a lot . ,train
positive,"very good lunch specials ! i went here for dinner and had a great meal . i will definitely come back to try some more new , delicious meals . ",train
positive,"just awesome . . . . vegetarian plate is great , cheap and healthy",train
positive,drove up from cali again and of corse we made a trip to nellos . five stars all the way . ,train
positive,my favorite item is the asian chicken salad ! ,train
positive,get the summer pairing of a filet and salmon with the chile lime prawns best salmon i ve ever had ! ! ,train
positive,"one of my favorite restaurants . always good food , mostly always good service , overall an excellent and classy experience . my only complaint , it s always too cold . ",train
positive,carne asada nachos are to die for ! enough for two and very tasty . wide variety of taste . quick and friendly service . will go back again ! ,train
positive,"ambiance agr u e able , musicale , bonne cuisine americaine et surtout pour les gar u e ons . . . jolies serveuses en minishort orange tr u e s charmantes",train
positive,update one word . . . coconut coconut coconut . nupdate to the update pass on mango just something off about it . ,train
positive,"small , but had the basics with good quality",train
positive,the pharmacy staff is the best . they remember you and do what they can to help if there are problems . pearl and wayne pharmacist and some of the best people . ,train
positive,"great beer , food and service ! best sports bar type place in desert ridge . love their happy hour and mug club ! great place to meet friends and watch a game highly recommended ! ",train
positive,cool funky stuff for a small chunk of change . bought a buffet to transform for less than . ,train
positive,"beautiful spot for a wedding . very clean , the food was amazing not your average wedding fare and a breathtaking view of the city . i cannot imagine a more beautiful hotel venue for a wedding . ",train
positive,best breakfast around i come here religously yum yum . . . egg a bagel is phenomenal and strawberry french toast are my favs . . . best mimosas in town woohooo,train
positive,"wonderful experience ! ! staff was very nice , was flexible with scheduling , and explained exam during each step . i would definitely recommend visiting them to friends and family ! ",train
positive,can t complain ! definitely a nice place to drink while you wait for your table next door . ,train
positive,we have been ordering pizza here for over years it is the best ! prices are climbing a bit too high try to use coupons whenever we can . take out delivery only . ,train
positive,best ribs in town ! ! ! and i ve tried them all ! i love their thursday special ! ,train
positive,very efficient store,train
positive,the food and the atmosphere were great . not what i expected from a place in a strip mall . i would definitely recommend giving it a try ! ,train
positive,"great burgers and beer . love the atmospher to just hang out with friends , ",train
positive,absolutely love their staff ! first drive thru i ve been to where they actually care whether or not they have your order right . great place at night ! ,train
positive,my son and i got are haircuts from efren . we like going here and efren is great . ,train
positive,"great food , wonderful restaurant . need to go ! must try ! had the black garlic shrimp and sausage . ",train
positive,"great service staff , delicious bagels , and saliva inducing coffee aroma . easy to eat healthy here with the bagel thins and tons of veggies . ",train
positive,i had them frame a animation cel for me and the finished product was excellent ! they did it under budget and within my quick time frame . i definitely recommend them to everyone . ,train
positive,"there are not a lot of really nice dinning restaurants in champaign . the menu is seasonal and changes at least times per year . all made fresh , nothing frozen . i would like to see more variety . ",train
positive,always wonderful . great food and good service . it s a shame that the patio is in a parking lot but that is my only compliant . ,train
positive,awesome personalities ! ,train
positive,great local spot . ,train
positive,good place to hang out and finish up some work . relaxed atmosphere with lots of locals mixed in with travelers . n nwould recommend ,train
positive,"seafood rocked ! good portions , service , and fast delivery . if loud music is not your thing , you won t like this place . i found it fun and mood lifting . ",train
positive,best foid gras and food presentation . desserts were awesome . ,train
positive,"customer service is pretty good . . . the saleslady there really took the time to help me pick bridal jewelry for my wedding , which i appreciated . ",train
positive,"love the owners here . they are great people , and have great food . very hole in the wall place , but always busy . it s great . ",train
positive,i ve been going here for nearly a year and it s great . front desk staff is always extremely friendly and i love my massage therapist . definitely a great value ! ,train
positive,"wow , simply unbelievably good barbecue this far west ! the beans are the best this texan ever tasted , meat and sauce both outstanding ! ",train
positive,this is one of my favorite grocery stores ! the produce prices are phenomenal and fresh ! ,train
positive,"awesome spot with good beer , a pool table , darts , and even board games . haven t been there when it s busy so service was always top notch . ",train
positive,good decent local mexican food . anything with carne asada or one the platters is worth a shot . very good happy hour specials as well ! ,train
positive,good ol fashioned diner food with friendly service . though they could use better coffee from a local roaster . ,train
positive,always have a great time here . . attentive staff . good drinks and fun . nothing else is necessary,train
positive,"this place has excellent food . i love that they have one of those coke machines that has over drinks to choose from . the falafel , gyros , greek salad is excellent . we will definitely be back ! ",train
positive,best sushi in phoenix,train
positive,"great spot , excellent food . live across the street and stop in a couple times a week . always fast and friendly service . ",train
positive,while the resort staff is fantastic . the valets are rude and must be very proud of the minimum wage they earn ! ! ,train
positive,consistently good food and service . ,train
positive,very good korean food . the lunch specials are excellent and they don t mess around with the spices . the side dishes are all very good . i m coming back for dinner with an appetite . ,train
positive,this was my favorite place to be . if i wasn t sleeping or in the pool . i was eating this place ! just put up your little flag for more food ! aaaah ! ,train
positive,been to a lot of smith in las vegas this one is nice . no people with not hanging out harassing me when i go to my car asking me for money . i like this on will be back soon . ,train
positive,"the best treats in arizona ! stop by , and to try the coconut smoothie ! it s my favorite . . . soooo good ! thank you ryan ! ! ! ",train
positive,calzone and appetizers were yummy,train
positive,a non chain in arrowhead and its yummy ! try the flaming feta for an appetizer . live that they have added a few bistro tables outside for additional seating and enjoying the nice az spring . ,train
positive,"it s starbucks ! ! n nthey also have a nice patio seating area with misters outside and a regular crowd , including goodyear s finest think pd and this location still carries cinnamon twists ! ! ",train
positive,"if you come in here and buy in bulk , such ask candies , they have a really good selections of brand names for cheap , other than that , don t come here , because it can get expensive",train
positive,"i ve ordered a bunch of items here , and they were all consistently good on different occasions . i highly recommend stopping here if you re craving good non buffet food . ",train
positive,great atmosphere . great food . they have vegan menu . ate the vegan pizza which was amazingly tasty . ,train
positive,i love it here i love all the employees and the owners also ! i miss penn mac now that i live in hawaii but i will visit every time i am in pittsburgh ! ,train
positive,best mexican food in az ! love me some pollo fundido ! there take out is fast if you call your order in . if you want to eat there you can plan on a long wait . ,train
positive,"the food here is amazing , and the service is lightening fast ! the food was out within minutes of us ordering , and it tasted fresh . the prices are very reasonable , but be sure to bring cash ! ",train
positive,get the pan fry . . . . the combo pan fry ! ! ! ! it is worth the wait trust me . . . . ,train
positive,my brother showed me and my girlfriend a great time here and the bartender was funny the music was jammin and the people were friendly also the drinks fireball central baby,train
positive,got chicken chimi . . . so good . . so much food . have come here multiple times . everything is always great . family owned and operated . great people . ,train
positive,good burger interesting menu set up so you can build you own . ,train
positive,"this place is awesome ! ! ! nits clean , and everything taste amazing ! ! ! you gotta try the white widow ! ! ! mmmmmmm . . . ",train
positive,great little place just across the border . food is always great as well as service . ,train
positive,went last night for my birthday . has a wonderful meal as always . the service was great and they gave me a free appetizer . will be going back soon . ,train
positive,the best . love the furniture and the helpful salesperson . very knowledgable . ,train
positive,honest mechanic shop with great labor rates . i had the best experience . ,train
positive,probably one of the best fixes for carne asada fries burritos in az . the best thing about this place is that it is open hours and food is freshly made . ,train
positive,this is one of my favorite restaurants . from top to bottom this is a class restaurant . the owner is very personable and cares about your experience . ,train
positive,great food and a great atmosphere . best place to watch football on the weekends ! grilled wings are great and finish off your meal with a cookie skillet ! ,train
positive,the best chili cheese dogs ever grew up on them in cali now here in az still awesome oove them,train
positive,"we went in yesterday with young children , we were not the easiest people to work with , but mary r . totally gave us a grade a experience . she was absolutely amazing ! food was on point too ",train
positive,"love this store ! some of the cutest clothes , friendliest staff and best sales in town . only wish there was one in my home town of la . ",train
positive,i have a new born and see dr berkowitz . the staff has been great with placing me in an exam room right away so i do not have to wait in the lobby . so far i am very happy here,train
positive,"this is the diamond in the ruff , the locals secret spot for the best donuts in vegas . try it once and you ll never go anywhere else . ",train
positive,"i just got off the phone with a gentleman named frank , awesome customer service . thank you ! ",train
positive,the gyro was really good . prices were a bit higher than i expected but reasonable for what you get . i ll definitely be back . ,train
positive,this spicy chicken soup is a must have when sick . always makes me feel better when my hubby brings it home for me . ,train
positive,i crave their hummus so have to go regularly . try the jalape u f o cilantro version for a taste bud explosion . falafel ptas are great and for me pepsi products are the icing on the cake . ,train
positive,one of my favorite places for breakfast . go for the chorizo con huevos or huevos rancheros . noms ! ! ,train
positive, closed ! n nhow sad to have lost this nice restaurant with it s excellent daily salad bar full weekend buffet ! ,train
positive,"nice community , coffee served after mass in the morning which is nice and sometimes food . n nmass bread is a little thick . ",train
positive,lots of options . the sandwiches are moderately priced and good . avoid the cupcakes they are dry . ,train
positive,make sure you try their baja sauce ! delicious . ,train
positive,we have been dining here since . while service can be average and above we always enjoy mixing sushi with the cooked food . quality is way above average and they honor their reservations . ,train
positive,this place is outstanding great food friendly helpful service and very reasonably priced it s just not fancy definetly a favorite,train
positive,combinacion ! nthis place is the shit for real . nwhere s the patron at ? ? ? n n b ,train
positive,great place ! ,train
positive,"definitely american style chinese . . . no shame in that though , great food here . n nentrees were on the large side though so order to share . ",train
positive,the food was ok . some of our orders needed to be sent back but in the end the lady at the front took off the meal,train
positive,great breakfast . we ordered the apple souffl u e pancake . it was definitely dessert for breakfast . ,train
positive,this vet is great . they have been taking care of my pets for over ten years . they truly care . you won t find better care for your pets . ,train
positive,may graham central station rip ! saturday th was their last day of operation . they closed their doors for good . the club shut down without notice . ,train
positive,"i came here with my daughter , who said i am a young , pale white girl and they actually listened to me when i asked for them to make my dish spicy . so thumbs up . ",train
positive,"this is a great restaurant to have it your way , not the menu way . want green chili s just ask for them . great staff , great food . great specials . soup on wednesdays is the best . ",train
positive,"pros quick , friendly service . consistent food quality . n ncons greasy fast food chain in a bad neighborhood",train
positive,good environment . a more classy chinese food place . nmore expensive but better service . nhas authentic stuff and americanized stuff like orange chicken too . . ,train
positive,by far the best breakfast in town . they also make wonderful smoothies . ,train
positive,fantastic american chinese ! the pou pou plater is practicly a meal . person . we order a bowl of soup and entrees and were barely able to get onto the main dish . very good . stars ! ,train
positive,i came back here with a coworker for the buffet lunch and went back twice and walked waddled out of the restaurant . huge improvement from my first review . so glad ! ,train
positive,seriously ? concierge service and tip jars in the bathrooms ? but what happens if no one tips ? shudder ,train
positive,great fresh food and reasonable prices . love their soup ! so good and fresh . very clean and neat . ,train
positive,very good pizza ! this is usually our go to for pizza when the kids aren t around they prefer pizza hut . pretty authentic ny style pizza although a little bit on the pricey side . ,train
positive,lunch specials rock ! by far the best asian food in the area ! ,train
positive,the place is clean the beer is very cold and the staff friendly ! a great place to grab a beer before you go to the movies next door ! ,train
positive,"really good tacos at a very reasonable price , carne asada tacos were amazing and the fish taco was really good",train
positive,a local favorite . ,train
positive,"finally , a hot bagels by us up here on happy valley . tasty tasty indeed ! ",train
positive,great fun for an afternoons entertainment with a group of friends . this was my st karting experience but i will be back ! ,train
positive,awesome donuts ! they remember you after a couple of times and make you feel like an appreciated regular . this place will always be my standard for donuts . ,train
positive,"first time stopping in today and won t be my last . nice , extensive flavor offerings and quaint feel to it , but definitely overpriced . thoroughly enjoyed my latte though ",train
positive,bama rolls are very good . also try the volcano it is awesome . the macadamia nut chicken is superb . service is always good . ,train
positive,lived here for years and just found ned s . the whole family loved it ! did i mention the dig dug machine that i dominated on ? ,train
